label,Image,Mask
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\82_1.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\82_1.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\82_2.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\82_2.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\83_1.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\83_1.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\83_2.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\83_2.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\84_1.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\84_1.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\84_2.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\84_2.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\85_1.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\85_1.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\85_2.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\85_2.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\86_1.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\86_1.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\86_2.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\86_2.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\87_1.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\87_1.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\87_2.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\87_2.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\88_1.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\88_1.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\88_2.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\88_2.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\89_1.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\89_1.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\89_2.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\89_2.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\90_1.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\90_1.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\90_2.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\90_2.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\91_1.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\91_1.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\91_2.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\91_2.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\92_1.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\92_1.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\92_2.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\92_2.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\93_1.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\93_1.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\93_2.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\93_2.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\94_1.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\94_1.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\94_2.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\94_2.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\95_1.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\95_1.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\95_2.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\95_2.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\96_1.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\96_1.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\96_2.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\96_2.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\97_1.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\97_1.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\97_2.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\97_2.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\98_1.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\98_1.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\98_2.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\98_2.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\99_1.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\99_1.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\99_2.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\99_2.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\100_1.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\100_1.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\100_2.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\100_2.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\101_1.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\101_1.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\101_2.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\101_2.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\102_1.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\102_1.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\102_2.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\102_2.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\103_1.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\103_1.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\103_2.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\103_2.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\104_1.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\104_1.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\104_2.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\104_2.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\105_1.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\105_1.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\105_2.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\105_2.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\106_1.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\106_1.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\106_2.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\106_2.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\107_1.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\107_1.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\107_2.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\107_2.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\108_1.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\108_1.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\108_2.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\108_2.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\109_1.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\109_1.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\109_2.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\109_2.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\110_1.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\110_1.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\110_2.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\110_2.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\111_1.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\111_1.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\111_2.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\111_2.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\112_1.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\112_1.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\112_2.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\112_2.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\113_1.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\113_1.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\113_2.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\113_2.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\114_1.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\114_1.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\114_2.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\114_2.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\115_1.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\115_1.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\115_2.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\115_2.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\116_1.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\116_1.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\116_2.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\116_2.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\117_1.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\117_1.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\117_2.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\117_2.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\118_1.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\118_1.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\118_2.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\118_2.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\119_1.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\119_1.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\119_2.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\119_2.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\120_1.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\120_1.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\120_2.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\120_2.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\121_1.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\121_1.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\121_2.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\121_2.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\122_1.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\122_1.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\122_2.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\122_2.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\123_1.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\123_1.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\123_2.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\123_2.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\124_1.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\124_1.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\124_2.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\124_2.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\125_1.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\125_1.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\125_2.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\125_2.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\126_1.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\126_1.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\126_2.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\126_2.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\127_1.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\127_1.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\127_2.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\127_2.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\128_1.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\128_1.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\128_2.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\128_2.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\129_1.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\129_1.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\129_2.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\129_2.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\130_1.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\130_1.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\130_2.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\130_2.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\131_1.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\131_1.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\131_2.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\131_2.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\132_1.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\132_1.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\132_2.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\132_2.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\133_1.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\133_1.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\133_2.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\133_2.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\134_1.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\134_1.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\134_2.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\134_2.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\135_1.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\135_1.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\135_2.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\135_2.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\136_1.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\136_1.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\136_2.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\136_2.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\137_1.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\137_1.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\137_2.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\137_2.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\138_1.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\138_1.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\138_2.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\138_2.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\139_1.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\139_1.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\139_2.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\139_2.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\140_1.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\140_1.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\140_2.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\140_2.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\141_1.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\141_1.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\141_2.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\141_2.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\142_1.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\142_1.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\142_2.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\142_2.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\143_1.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\143_1.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\143_2.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\143_2.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\144_1.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\144_1.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\144_2.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\144_2.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\145_1.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\145_1.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\145_2.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\145_2.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\146_1.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\146_1.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\146_2.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\146_2.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\147_1.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\147_1.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\147_2.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\147_2.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\148_1.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\148_1.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\148_2.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\148_2.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\149_1.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\149_1.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\149_2.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\149_2.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\150_1.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\150_1.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\150_2.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\150_2.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\151_1.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\151_1.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\151_2.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\151_2.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\152_1.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\152_1.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\152_2.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\152_2.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\153_1.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\153_1.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\153_2.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\153_2.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\154_1.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\154_1.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\154_2.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\154_2.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\155_1.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\155_1.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\155_2.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\155_2.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\156_1.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\156_1.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\156_2.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\156_2.bmp
